seq,kind,stage,x_m,y_m,channel,outcome,theta_deg,virtual_time_s,travel_m
45,measure,survey,1165.01,287.66,6,no_signal,,755.000,2400.00
46,measure,survey,1165.01,287.66,7,no_signal,,761.000,2400.00
47,measure,survey,1165.01,287.66,8,no_signal,,767.000,2400.00
48,measure,survey,1165.01,287.66,9,no_signal,,773.000,2400.00
49,measure,survey,1165.01,287.66,10,no_signal,,779.000,2400.00
50,measure,survey,1165.01,287.66,12,no_signal,,785.000,2400.00
51,measure,survey,1165.01,287.66,13,no_signal,,791.000,2400.00
52,measure,survey,1165.01,287.66,14,direction,73.11,797.000,2400.00
53,measure,survey,1165.01,287.66,15,no_signal,,803.000,2400.00
54,measure,survey,1165.01,287.66,16,no_signal,,809.000,2400.00
55,measure,survey,1165.01,287.66,17,direction,310.13,815.000,2400.00
56,measure,survey,1165.01,287.66,18,no_signal,,821.000,2400.00
57,measure,survey,1165.01,287.66,19,no_signal,,827.000,2400.00
58,measure,survey,1165.01,287.66,20,no_signal,,833.000,2400.00
59,measure,survey,333.38,1152.76,1,no_signal,,1079.000,3600.00
60,measure,survey,333.38,1152.76,2,no_signal,,1085.000,3600.00
61,measure,survey,333.38,1152.76,3,direction,335.72,1091.000,3600.00
62,measure,survey,333.38,1152.76,4,no_signal,,1097.000,3600.00
63,measure,survey,333.38,1152.76,5,no_signal,,1103.000,3600.00
64,measure,survey,333.38,1152.76,6,no_signal,,1109.000,3600.00
65,measure,survey,333.38,1152.76,7,no_signal,,1115.000,3600.00
66,measure,survey,333.38,1152.76,8,no_signal,,1121.000,3600.00
67,measure,survey,333.38,1152.76,9,no_signal,,1127.000,3600.00
68,measure,survey,333.38,1152.76,10,no_signal,,1133.000,3600.00
69,measure,survey,333.38,1152.76,12,no_signal,,1139.000,3600.00
70,measure,survey,333.38,1152.76,13,no_signal,,1145.000,3600.00
71,measure,survey,333.38,1152.76,14,direction,351.79,1151.000,3600.00
72,measure,survey,333.38,1152.76,15,no_signal,,1157.000,3600.00
73,measure,survey,333.38,1152.76,16,direction,159.69,1163.000,3600.00
74,measure,survey,333.38,1152.76,18,no_signal,,1169.000,3600.00
75,measure,survey,333.38,1152.76,19,no_signal,,1175.000,3600.00
76,measure,survey,333.38,1152.76,20,no_signal,,1181.000,3600.00
77,measure,survey,-831.63,865.10,1,no_signal,,1427.000,4800.00
78,measure,survey,-831.63,865.10,2,no_signal,,1433.000,4800.00
79,measure,survey,-831.63,865.10,4,no_signal,,1439.000,4800.00
80,measure,survey,-831.63,865.10,5,no_signal,,1445.000,4800.00
81,measure,survey,-831.63,865.10,6,no_signal,,1451.000,4800.00
82,measure,survey,-831.63,865.10,7,no_signal,,1457.000,4800.00
83,measure,survey,-831.63,865.10,8,direction,239.08,1463.000,4800.00
84,measure,survey,-831.63,865.10,9,no_signal,,1469.000,4800.00
85,measure,survey,-831.63,865.10,10,no_signal,,1475.000,4800.00
86,measure,survey,-831.63,865.10,12,no_signal,,1481.000,4800.00
87,measure,survey,-831.63,865.10,13,direction,180.68,1487.000,4800.00
88,measure,survey,-831.63,865.10,15,no_signal,,1493.000,4800.00
89,measure,survey,-831.63,865.10,16,direction,55.65,1499.000,4800.00
90,measure,survey,-831.63,865.10,18,no_signal,,1505.000,4800.00
91,measure,survey,-831.63,865.10,19,direction,226.37,1511.000,4800.00
92,measure,survey,-831.63,865.10,20,no_signal,,1517.000,4800.00
93,measure,survey,-1165.01,-287.66,1,no_signal,,1763.000,6000.00
94,measure,survey,-1165.01,-287.66,2,no_signal,,1769.000,6000.00
95,measure,survey,-1165.01,-287.66,4,no_signal,,1775.000,6000.00
96,measure,survey,-1165.01,-287.66,5,no_signal,,1781.000,6000.00
97,measure,survey,-1165.01,-287.66,6,no_signal,,1787.000,6000.00
98,measure,survey,-1165.01,-287.66,7,direction,292.94,1793.000,6000.00
99,measure,survey,-1165.01,-287.66,8,direction,174.65,1799.000,6000.00
100,measure,survey,-1165.01,-287.66,9,direction,211.64,1805.000,6000.00
101,measure,survey,-1165.01,-287.66,10,no_signal,,1811.000,6000.00
102,measure,survey,-1165.01,-287.66,12,no_signal,,1817.000,6000.00
103,measure,survey,-1165.01,-287.66,13,direction,105.54,1823.000,6000.00
104,measure,survey,-1165.01,-287.66,15,no_signal,,1829.000,6000.00
105,measure,survey,-1165.01,-287.66,18,no_signal,,1835.000,6000.00
106,measure,survey,-1165.01,-287.66,19,direction,161.27,1841.000,6000.00
107,measure,survey,-1165.01,-287.66,20,no_signal,,1847.000,6000.00
108,measure,survey,-333.38,-1152.76,1,no_signal,,2093.000,7200.00
109,measure,survey,-333.38,-1152.76,2,no_signal,,2099.000,7200.00
110,measure,survey,-333.38,-1152.76,4,direction,79.66,2105.000,7200.00
111,measure,survey,-333.38,-1152.76,5,no_signal,,2111.000,7200.00
112,measure,survey,-333.38,-1152.76,6,no_signal,,2117.000,7200.00
113,measure,survey,-333.38,-1152.76,7,direction,230.81,2123.000,7200.00
114,measure,survey,-333.38,-1152.76,8,no_signal,,2129.000,7200.00
115,measure,survey,-333.38,-1152.76,9,no_signal,,2135.000,7200.00
116,measure,survey,-333.38,-1152.76,10,no_signal,,2141.000,7200.00
117,measure,survey,-333.38,-1152.76,11,direction,325.67,2147.000,7200.00
118,measure,survey,-333.38,-1152.76,12,no_signal,,2153.000,7200.00
119,measure,survey,-333.38,-1152.76,15,no_signal,,2159.000,7200.00
120,measure,survey,-333.38,-1152.76,18,no_signal,,2165.000,7200.00
121,measure,survey,-333.38,-1152.76,20,no_signal,,2171.000,7200.00
122,clear,survey,-639.83,-1529.50,7,success,,2273.128,7685.64
123,clear,survey,103.68,-1454.16,11,success,,2427.592,8432.96
124,clear,survey,-153.70,-216.45,4,success,,2685.429,9697.14
125,measure,refine,-1504.45,-745.12,9,direction,122.66,2981.533,11147.67
126,clear,refine,-1618.73,-567.15,9,success,,3028.834,11359.17
127,clear,refine,-1503.74,-256.44,8,success,,3100.095,11690.48
128,clear,refine,-1744.36,-91.79,19,success,,3163.407,11982.03
129,clear,refine,-1483.85,857.78,13,success,,3365.338,12966.69
130,clear,refine,-439.39,1438.47,16,success,,3609.343,14161.72
131,clear,refine,1087.62,812.14,3,success,,3944.438,15812.19
132,clear,refine,1382.20,1001.72,14,success,,4019.500,16162.50
133,clear,refine,1650.16,-287.36,17,success,,4287.826,17479.13
